taskid,tweetid,text,date,username,category,taskCompletionTime
405305,399112326470594560,Fierce. <3   Keep safe for those who are affected to #TyphoonYolanda. http://t.co/rUG9NloSGI,2013-11-09 09:52:48,26_kathnielfans,Not Relevant / Skip / RTs,2013-11-10T17:44:40.239265
405305,399112326470594560,Fierce. <3   Keep safe for those who are affected to #TyphoonYolanda. http://t.co/rUG9NloSGI,2013-11-09 09:52:48,26_kathnielfans,Relevant but Other,2013-11-10T17:44:40.239265
405305,399112326470594560,Fierce. <3   Keep safe for those who are affected to #TyphoonYolanda. http://t.co/rUG9NloSGI,2013-11-09 09:52:48,26_kathnielfans,Not Relevant / Skip / RTs,2013-11-10T17:44:40.239265
405305,399112326470594560,Fierce. <3   Keep safe for those who are affected to #TyphoonYolanda. http://t.co/rUG9NloSGI,2013-11-09 09:52:48,26_kathnielfans,Not Relevant / Skip / RTs,2013-11-10T17:44:40.239265
405305,399112326470594560,Fierce. <3   Keep safe for those who are affected to #TyphoonYolanda. http://t.co/rUG9NloSGI,2013-11-09 09:52:48,26_kathnielfans,Not Relevant / Skip / RTs,2013-11-10T17:44:40.239265
405305,399112326470594560,Fierce. <3   Keep safe for those who are affected to #TyphoonYolanda. http://t.co/rUG9NloSGI,2013-11-09 09:52:48,26_kathnielfans,Not Relevant / Skip / RTs,2013-11-10T17:44:40.239265
405305,399112326470594560,Fierce. <3   Keep safe for those who are affected to #TyphoonYolanda. http://t.co/rUG9NloSGI,2013-11-09 09:52:48,26_kathnielfans,Not Relevant / Skip / RTs,2013-11-10T17:44:40.239265
405305,399112326470594560,Fierce. <3   Keep safe for those who are affected to #TyphoonYolanda. http://t.co/rUG9NloSGI,2013-11-09 09:52:48,26_kathnielfans,Not Relevant / Skip / RTs,2013-11-10T17:44:40.239265
405306,399112337547735040,"Because of the Super Typhoon , Philippines was almost WIPED OUT of the MAP !!!!!!\#supertyphoon",2013-11-09 09:52:51,charmonzter,Not Relevant / Skip / RTs,2013-11-10T17:44:40.607613
405306,399112337547735040,"Because of the Super Typhoon , Philippines was almost WIPED OUT of the MAP !!!!!!\#supertyphoon",2013-11-09 09:52:51,charmonzter,Not Relevant / Skip / RTs,2013-11-10T17:44:40.607613
405306,399112337547735040,"Because of the Super Typhoon , Philippines was almost WIPED OUT of the MAP !!!!!!\#supertyphoon",2013-11-09 09:52:51,charmonzter,Not Relevant / Skip / RTs,2013-11-10T17:44:40.607613
405306,399112337547735040,"Because of the Super Typhoon , Philippines was almost WIPED OUT of the MAP !!!!!!\#supertyphoon",2013-11-09 09:52:51,charmonzter,Not Relevant / Skip / RTs,2013-11-10T17:44:40.607613
405306,399112337547735040,"Because of the Super Typhoon , Philippines was almost WIPED OUT of the MAP !!!!!!\#supertyphoon",2013-11-09 09:52:51,charmonzter,Not Relevant / Skip / RTs,2013-11-10T17:44:40.607613
